时间,功率(MW)
1968/1/2 20:15,0.212120129
1968/1/2 20:30,0.257990704
1968/1/2 20:45,0.274401144
1968/1/2 21:00,0.280336074
1968/1/2 21:15,0.238255274
1968/1/2 21:30,0.238469789
1968/1/2 21:45,0.243081873
1968/1/2 22:00,0.286414015
1968/1/2 22:15,0.267107615
1968/1/2 22:30,0.265248481
1968/1/2 22:45,0.273221309
1968/1/2 23:00,0.26510547
1968/1/2 23:15,0.262316768
1968/1/2 23:30,0.230032177
1968/1/2 23:45,0.222774401
1968/1/3 00:00,0.217411512
1968/1/3 00:15,0.213907758
1968/1/3 00:30,0.175545227
1968/1/3 00:45,0.238684305
1968/1/3 01:00,0.201179836
1968/1/3 01:15,0.211297819
1968/1/3 01:30,0.166392563
1968/1/3 01:45,0.152377547
1968/1/3 02:00,0.182266714
1968/1/3 02:15,0.186163747
1968/1/3 02:30,0.208973901
1968/1/3 02:45,0.218412585
1968/1/3 03:00,0.169181266
1968/1/3 03:15,0.166535574
1968/1/3 03:30,0.148623525
1968/1/3 03:45,0.125420093
1968/1/3 04:00,0.096317483
1968/1/3 04:15,0.096424741
1968/1/3 04:30,0.099642474
1968/1/3 04:45,0.068430461
1968/1/3 05:00,0.066571326
1968/1/3 05:15,0.097318556
1968/1/3 05:30,0.141186986
1968/1/3 05:45,0.134143725
1968/1/3 06:00,0.106185198
1968/1/3 06:15,0.134966035
1968/1/3 06:30,0.144333214
1968/1/3 06:45,0.147086164
1968/1/3 07:00,0.172935288
1968/1/3 07:15,0.133500179
1968/1/3 07:30,0.154951734
1968/1/3 07:45,0.304719342
1968/1/3 08:00,0.303503754
1968/1/3 08:15,0.244619235
1968/1/3 08:30,0.248337504
1968/1/3 08:45,0.226456918
1968/1/3 09:00,0.193421523
1968/1/3 09:15,0.184733643
1968/1/3 09:30,0.247908473
1968/1/3 09:45,0.26510547
1968/1/3 10:00,0.182516982
1968/1/3 10:15,0.134143725
1968/1/3 10:30,0.085234179
1968/1/3 10:45,0.060100107
1968/1/3 11:00,0.054558455
1968/1/3 11:15,0.060243118
1968/1/3 11:30,0.04483375
1968/1/3 11:45,0.0144798
1968/1/3 12:00,0.001680372
1968/1/3 12:15,0.000750804
1968/1/3 12:30,0.001179836
1968/1/3 12:45,0.001144083
1968/1/3 13:00,0.000429031
1968/1/3 13:15,0.003253486
1968/1/3 13:30,0.004326064
1968/1/3 13:45,0.003217733
1968/1/3 14:00,0.003503754
1968/1/3 14:15,0.002824455
1968/1/3 14:30,0.002574187
1968/1/3 14:45,0.001430104
1968/1/3 15:00,0.002037898
1968/1/3 15:15,0.001680372
1968/1/3 15:30,0.000679299
1968/1/3 15:45,0.000715052
1968/1/3 16:00,0.001287093
1968/1/3 16:15,0.000929567
1968/1/3 16:30,0.000893815
1968/1/3 16:45,0.002109403
1968/1/3 17:00,0.001573114
1968/1/3 17:15,0.001072578
1968/1/3 17:30,0.002395424
1968/1/3 17:45,0.004147301
1968/1/3 18:00,0.008938148
1968/1/3 18:15,0.015623883
1968/1/3 18:30,0.024597783
1968/1/3 18:45,0.038863068
1968/1/3 19:00,0.047014659
1968/1/3 19:15,0.053450125
1968/1/3 19:30,0.059706829
1968/1/3 19:45,0.06220951
1968/1/3 20:00,0.049195567
1968/1/3 20:15,0.033535931
1968/1/3 20:30,0.02441902
1968/1/3 20:45,0.016732213
1968/1/3 21:00,0.010690025
1968/1/3 21:15,0.005827673
1968/1/3 21:30,0.006792992
1968/1/3 21:45,0.010439757
1968/1/3 22:00,0.002323918
1968/1/3 22:15,0.00275295
1968/1/3 22:30,0.00868788
1968/1/3 22:45,0.011834108
1968/1/3 23:00,0.007472292
1968/1/3 23:15,0.009045406
1968/1/3 23:30,0.009903468
1968/1/3 23:45,0.015159099
1968/1/4 00:00,0.014336789
1968/1/4 00:15,0.015981409
1968/1/4 00:30,0.025527351
1968/1/4 00:45,0.027636754
1968/1/4 01:00,0.033714694
1968/1/4 01:15,0.031355023
1968/1/4 01:30,0.007007508
1968/1/4 01:45,0.019699678
1968/1/4 02:00,0.045191276
1968/1/4 02:15,0.037432964
1968/1/4 02:30,0.042831605
1968/1/4 02:45,0.047944226
1968/1/4 03:00,0.066213801
1968/1/4 03:15,0.109939221
1968/1/4 03:30,0.111834108
1968/1/4 03:45,0.151519485
1968/1/4 04:00,0.196782267
1968/1/4 04:15,0.128316053
1968/1/4 04:30,0.082659993
1968/1/4 04:45,0.082838756
1968/1/4 05:00,0.115945656
1968/1/4 05:15,0.110117984
1968/1/4 05:30,0.121737576
1968/1/4 05:45,0.112763675
1968/1/4 06:00,0.142080801
1968/1/4 06:15,0.113872006
1968/1/4 06:30,0.10690025
1968/1/4 06:45,0.129281373
1968/1/4 07:00,0.121987844
1968/1/4 07:15,0.120307472
1968/1/4 07:30,0.137039685
1968/1/4 07:45,0.167536646
1968/1/4 08:00,0.224883804
1968/1/4 08:15,0.248158742
1968/1/4 08:30,0.238505542
1968/1/4 08:45,0.27765463
1968/1/4 09:00,0.248051484
1968/1/4 09:15,0.231927065
1968/1/4 09:30,0.222416875
1968/1/4 09:45,0.218233822
1968/1/4 10:00,0.174186629
1968/1/4 10:15,0.155094744
1968/1/4 10:30,0.132248838
1968/1/4 10:45,0.11365749
1968/1/4 11:00,0.119878441
1968/1/4 11:15,0.115552378
1968/1/4 11:30,0.10757955
1968/1/4 11:45,0.113585985
1968/1/4 12:00,0.083982839
1968/1/4 12:15,0.088344655
1968/1/4 12:30,0.081229889
1968/1/4 12:45,0.104469074
1968/1/4 13:00,0.104040043
1968/1/4 13:15,0.095280658
1968/1/4 13:30,0.089274222
1968/1/4 13:45,0.087379335
1968/1/4 14:00,0.076760815
1968/1/4 14:15,0.074293886
1968/1/4 14:30,0.091490883
1968/1/4 14:45,0.081051126
1968/1/4 15:00,0.058097962
1968/1/4 15:15,0.046192349
1968/1/4 15:30,0.054379693
1968/1/4 15:45,0.054880229
1968/1/4 16:00,0.040221666
1968/1/4 16:15,0.04676439
1968/1/4 16:30,0.045691813
1968/1/4 16:45,0.020378977
1968/1/4 17:00,0.025134072
1968/1/4 17:15,0.017232749
1968/1/4 17:30,0.010296747
1968/1/4 17:45,0.004397569
1968/1/4 18:00,0.001144083
1968/1/4 18:15,0.005970683
1968/1/4 18:30,0.012727923
1968/1/4 18:45,0.036574902
1968/1/4 19:00,0.057740436
1968/1/4 19:15,0.067929925
1968/1/4 19:30,0.067071863
1968/1/4 19:45,0.067965678
1968/1/4 20:00,0.07365034
1968/1/4 20:15,0.066213801
1968/1/4 20:30,0.063353593
1968/1/4 20:45,0.076510547
1968/1/4 21:00,0.079335002
1968/1/4 21:15,0.076725063
1968/1/4 21:30,0.081587415
1968/1/4 21:45,0.074258134
1968/1/4 22:00,0.062424026
1968/1/4 22:15,0.057990704
1968/1/4 22:30,0.050875939
1968/1/4 22:45,0.051769753
1968/1/4 23:00,0.064318913
1968/1/4 23:15,0.082445477
1968/1/4 23:30,0.082946014
1968/1/4 23:45,0.073686092
1968/1/5 00:00,0.067965678
1968/1/5 00:15,0.056060064
1968/1/5 00:30,0.0524133
1968/1/5 00:45,0.055130497
1968/1/5 01:00,0.056846621
1968/1/5 01:15,0.048158742
1968/1/5 01:30,0.041830533
1968/1/5 01:45,0.038720057
1968/1/5 02:00,0.037468716
1968/1/5 02:15,0.031962817
1968/1/5 02:30,0.027386486
1968/1/5 02:45,0.021666071
1968/1/5 03:00,0.017304255
1968/1/5 03:15,0.017411512
1968/1/5 03:30,0.012477655
1968/1/5 03:45,0.012298892
1968/1/5 04:00,0.005505899
1968/1/5 04:15,0.0048266
1968/1/5 04:30,0.004755095
1968/1/5 04:45,0.004647837
1968/1/5 05:00,0.00786557
1968/1/5 05:15,0.014229532
1968/1/5 05:30,0.01351448
1968/1/5 05:45,0.008115838
1968/1/5 06:00,0.016267429
1968/1/5 06:15,0.01172685
1968/1/5 06:30,0.008866643
1968/1/5 06:45,0.009009653
1968/1/5 07:00,0.006649982
1968/1/5 07:15,0.004540579
1968/1/5 07:30,0.005184126
1968/1/5 07:45,0.006292456
1968/1/5 08:00,0.007150518
1968/1/5 08:15,0.011369324
1968/1/5 08:30,0.015945656
1968/1/5 08:45,0.021737576
1968/1/5 09:00,0.023382195
1968/1/5 09:15,0.022738649
1968/1/5 09:30,0.014301037
1968/1/5 09:45,0.010046478
1968/1/5 10:00,0.009116911
1968/1/5 10:15,0.010010726
1968/1/5 10:30,0.011869861
1968/1/5 10:45,0.009295674
1968/1/5 11:00,0.009295674
1968/1/5 11:15,0.00468359
1968/1/5 11:30,0.000858062
1968/1/5 11:45,0.004040043
1968/1/5 12:00,0.003825527
1968/1/5 12:15,0.003611012
1968/1/5 12:30,0.001072578
1968/1/5 12:45,0.000572041
1968/1/5 13:00,0.000679299
1968/1/5 13:15,0.00082231
1968/1/5 13:30,0.000893815
1968/1/5 13:45,0.001751877
1968/1/5 14:00,0.001716124
1968/1/5 14:15,0.001751877
1968/1/5 14:30,0.001680372
1968/1/5 14:45,0.00178763
1968/1/5 15:00,0.001680372
1968/1/5 15:15,0.001680372
1968/1/5 15:30,0.001716124
1968/1/5 15:45,0.00178763
1968/1/5 16:00,0.001751877
1968/1/5 16:15,0.001716124
1968/1/5 16:30,0.001716124
1968/1/5 16:45,0.001680372
1968/1/5 17:00,0.001823382
1968/1/5 17:15,0.001680372
1968/1/5 17:30,0.002538434
1968/1/5 17:45,0.003324991
1968/1/5 18:00,0.024347515
1968/1/5 18:15,0.044941008
1968/1/5 18:30,0.047407937
1968/1/5 18:45,0.059599571
1968/1/5 19:00,0.076403289
1968/1/5 19:15,0.089202717
1968/1/5 19:30,0.103932785
1968/1/5 19:45,0.112048624
1968/1/5 20:00,0.095852699
1968/1/5 20:15,0.082767251
1968/1/5 20:30,0.063103325
1968/1/5 20:45,0.048301752
1968/1/5 21:00,0.038434036
1968/1/5 21:15,0.032785127
1968/1/5 21:30,0.025920629
1968/1/5 21:45,0.03103325
1968/1/5 22:00,0.030246693
1968/1/5 22:15,0.021129782
1968/1/5 22:30,0.019628173
1968/1/5 22:45,0.046049339
1968/1/5 23:00,0.069753307
1968/1/5 23:15,0.049016804
1968/1/5 23:30,0.033535931
1968/1/5 23:45,0.02924562
1968/1/6 00:00,0.028244548
1968/1/6 00:15,0.041866285
1968/1/6 00:30,0.057919199
1968/1/6 00:45,0.05227029
1968/1/6 01:00,0.063782624
1968/1/6 01:15,0.06785842
1968/1/6 01:30,0.074329639
1968/1/6 01:45,0.076474794
1968/1/6 02:00,0.077475867
1968/1/6 02:15,0.070790132
1968/1/6 02:30,0.074079371
1968/1/6 02:45,0.092670719
1968/1/6 03:00,0.084805148
1968/1/6 03:15,0.075187701
1968/1/6 03:30,0.052055774
1968/1/6 03:45,0.080443332
1968/1/6 04:00,0.107436539
1968/1/6 04:15,0.070611369
1968/1/6 04:30,0.030532714
1968/1/6 04:45,0.013621738
1968/1/6 05:00,0.066249553
1968/1/6 05:15,0.127708259
1968/1/6 05:30,0.09420808
1968/1/6 05:45,0.061565964
1968/1/6 06:00,0.072792277
1968/1/6 06:15,0.095888452
1968/1/6 06:30,0.101716124
1968/1/6 06:45,0.144225956
1968/1/6 07:00,0.104254558
1968/1/6 07:15,0.057168395
1968/1/6 07:30,0.062710046
1968/1/6 07:45,0.073900608
1968/1/6 08:00,0.05709689
1968/1/6 08:15,0.064032892
1968/1/6 08:30,0.055380765
1968/1/6 08:45,0.038255274
1968/1/6 09:00,0.08938148
1968/1/6 09:15,0.152735073
1968/1/6 09:30,0.093600286
1968/1/6 09:45,0.054987487
1968/1/6 10:00,0.063317841
1968/1/6 10:15,0.066785842
1968/1/6 10:30,0.065498749
1968/1/6 10:45,0.035609582
1968/1/6 11:00,0.006042188
1968/1/6 11:15,0.001501609
1968/1/6 11:30,0.001465856
1968/1/6 11:45,0.001608867
1968/1/6 12:00,0.000536289
1968/1/6 12:15,0.000893815
1968/1/6 12:30,0.001573114
1968/1/6 12:45,0.001644619
1968/1/6 13:00,0.001716124
1968/1/6 13:15,0.001287093
1968/1/6 13:30,0.003468001
1968/1/6 13:45,0.010690025
1968/1/6 14:00,0.010511262
1968/1/6 14:15,0.005398641
1968/1/6 14:30,0.00289596
1968/1/6 14:45,0.010189489
1968/1/6 15:00,0.011440829
1968/1/6 15:15,0.006435467
1968/1/6 15:30,0.000786557
1968/1/6 15:45,0.003897033
1968/1/6 16:00,0.010404004
1968/1/6 16:15,0.008330354
1968/1/6 16:30,0.012155881
1968/1/6 16:45,0.012906686
1968/1/6 17:00,0.009438684
1968/1/6 17:15,0.009617447
1968/1/6 17:30,0.013013944
1968/1/6 17:45,0.015016089
1968/1/6 18:00,0.012048624
1968/1/6 18:15,0.01544512
1968/1/6 18:30,0.029996425
1968/1/6 18:45,0.059242045
1968/1/6 19:00,0.068537719
1968/1/6 19:15,0.069538792
1968/1/6 19:30,0.073864855
1968/1/6 19:45,0.06910976
1968/1/6 20:00,0.048516267
1968/1/6 20:15,0.035252056
1968/1/6 20:30,0.02620665
1968/1/6 20:45,0.037575974
1968/1/6 21:00,0.045405792
1968/1/6 21:15,0.038970325
1968/1/6 21:30,0.042080801
1968/1/6 21:45,0.049052556
1968/1/6 22:00,0.055595281
1968/1/6 22:15,0.065856275
1968/1/6 22:30,0.065856275
1968/1/6 22:45,0.063246335
1968/1/6 23:00,0.055130497
1968/1/6 23:15,0.061708974
1968/1/6 23:30,0.08330354
1968/1/6 23:45,0.086199499
1968/1/7 00:00,0.063818377
1968/1/7 00:15,0.077618877
1968/1/7 00:30,0.071254916
1968/1/7 00:45,0.054880229
1968/1/7 01:00,0.055202002
1968/1/7 01:15,0.057990704
1968/1/7 01:30,0.047086164
1968/1/7 01:45,0.036539149
1968/1/7 02:00,0.042724348
1968/1/7 02:15,0.052806578
1968/1/7 02:30,0.071469432
1968/1/7 02:45,0.076903826
1968/1/7 03:00,0.042867358
1968/1/7 03:15,0.00303897
1968/1/7 03:30,0.001251341
1968/1/7 03:45,0.006471219
1968/1/7 04:00,0.025813371
1968/1/7 04:15,0.025026814
1968/1/7 04:30,0.022845906
1968/1/7 04:45,0.043546657
1968/1/7 05:00,0.062924562
1968/1/7 05:15,0.065606006
1968/1/7 05:30,0.061816232
1968/1/7 05:45,0.045227029
1968/1/7 06:00,0.033893457
1968/1/7 06:15,0.032785127
1968/1/7 06:30,0.041008223
1968/1/7 06:45,0.032928137
1968/1/7 07:00,0.043010368
1968/1/7 07:15,0.050053629
1968/1/7 07:30,0.058133715
1968/1/7 07:45,0.069038255
1968/1/7 08:00,0.061816232
1968/1/7 08:15,0.077225599
1968/1/7 08:30,0.080050054
1968/1/7 08:45,0.07089739
1968/1/7 09:00,0.066607079
1968/1/7 09:15,0.06800143
1968/1/7 09:30,0.07461566
1968/1/7 09:45,0.079764033
1968/1/7 10:00,0.090168037
1968/1/7 10:15,0.079013228
1968/1/7 10:30,0.081194137
1968/1/7 10:45,0.08248123
1968/1/7 11:00,0.07572399
1968/1/7 11:15,0.084268859
1968/1/7 11:30,0.090668573
1968/1/7 11:45,0.081194137
1968/1/7 12:00,0.0813729
1968/1/7 12:15,0.085269932
1968/1/7 12:30,0.076760815
1968/1/7 12:45,0.07393636
1968/1/7 13:00,0.081587415
1968/1/7 13:15,0.066750089
1968/1/7 13:30,0.067929925
1968/1/7 13:45,0.065892027
1968/1/7 14:00,0.063317841
1968/1/7 14:15,0.048301752
1968/1/7 14:30,0.043904183
1968/1/7 14:45,0.05033965
1968/1/7 15:00,0.04647837
1968/1/7 15:15,0.058097962
1968/1/7 15:30,0.050303897
1968/1/7 15:45,0.042366822
1968/1/7 16:00,0.044654987
1968/1/7 16:15,0.045727565
1968/1/7 16:30,0.051197712
1968/1/7 16:45,0.073507329
1968/1/7 17:00,0.077440114
1968/1/7 17:15,0.06993207
1968/1/7 17:30,0.114050769
1968/1/7 17:45,0.110690025
1968/1/7 18:00,0.119806936
1968/1/7 18:15,0.114229532
1968/1/7 18:30,0.116088666
1968/1/7 18:45,0.096102967
1968/1/7 19:00,0.090704326
1968/1/7 19:15,0.086414015
1968/1/7 19:30,0.139685377
1968/1/7 19:45,0.121666071
1968/1/7 20:00,0.075473722
1968/1/7 20:15,0.075223454
1968/1/7 20:30,0.063532356
1968/1/7 20:45,0.068752235
1968/1/7 21:00,0.079335002
1968/1/7 21:15,0.080800858
1968/1/7 21:30,0.088344655
1968/1/7 21:45,0.086878799
1968/1/7 22:00,0.065462996
1968/1/7 22:15,0.067322131
1968/1/7 22:30,0.06592778
1968/1/7 22:45,0.034286736
1968/1/7 23:00,0.01959242
1968/1/7 23:15,0.012120129
1968/1/7 23:30,0.012620665
1968/1/7 23:45,0.014158026
1968/1/8 00:00,0.012334644
1968/1/8 00:15,0.001716124
1968/1/8 00:30,0.008473364
1968/1/8 00:45,0.006363961
1968/1/8 01:00,0.011655345
1968/1/8 01:15,0.006721487
1968/1/8 01:30,0.002788702
1968/1/8 01:45,0.005184126
1968/1/8 02:00,0.012835181
1968/1/8 02:15,0.021594566
1968/1/8 02:30,0.011476582
1968/1/8 02:45,0.008723632
1968/1/8 03:00,0.013228459
1968/1/8 03:15,0.017733286
1968/1/8 03:30,0.016374687
1968/1/8 03:45,0.018841616
1968/1/8 04:00,0.017232749
1968/1/8 04:15,0.023525206
1968/1/8 04:30,0.031462281
1968/1/8 04:45,0.027636754
1968/1/8 05:00,0.027493743
1968/1/8 05:15,0.010189489
1968/1/8 05:30,0.001322846
1968/1/8 05:45,0.001465856
1968/1/8 06:00,0.000429031
1968/1/8 06:15,0.000429031
1968/1/8 06:30,0.001823382
1968/1/8 06:45,0.000929567
1968/1/8 07:00,0.002967465
1968/1/8 07:15,0.008509117
1968/1/8 07:30,0.003539507
1968/1/8 07:45,0.011154809
1968/1/8 08:00,0.011762603
1968/1/8 08:15,0.007400787
1968/1/8 08:30,0.012835181
1968/1/8 08:45,0.027636754
1968/1/8 09:00,0.018698606
1968/1/8 09:15,0.016732213
1968/1/8 09:30,0.017304255
1968/1/8 09:45,0.017196997
1968/1/8 10:00,0.025884877
1968/1/8 10:15,0.012942438
1968/1/8 10:30,0.007293529
1968/1/8 10:45,0.005255631
1968/1/8 11:00,0.001287093
1968/1/8 11:15,0.001358598
1968/1/8 11:30,0.00096532
1968/1/8 11:45,0.00110833
1968/1/8 12:00,0.00193064
1968/1/8 12:15,0.001823382
1968/1/8 12:30,0.001644619
1968/1/8 12:45,0.000929567
1968/1/8 13:00,0.00096532
1968/1/8 13:15,0.001823382
1968/1/8 13:30,0.001644619
1968/1/8 13:45,0.001823382
1968/1/8 14:00,0.001716124
1968/1/8 14:15,0.001716124
1968/1/8 14:30,0.001823382
1968/1/8 14:45,0.001859135
1968/1/8 15:00,0.001716124
1968/1/8 15:15,0.001716124
1968/1/8 15:30,0.001751877
1968/1/8 15:45,0.001751877
1968/1/8 16:00,0.001823382
1968/1/8 16:15,0.001716124
1968/1/8 16:30,0.001823382
1968/1/8 16:45,0.00178763
1968/1/8 17:00,0.001716124
1968/1/8 17:15,0.001358598
1968/1/8 17:30,0.000643547
1968/1/8 17:45,0.002681444
1968/1/8 18:00,0.00289596
1968/1/8 18:15,0.00110833
1968/1/8 18:30,0.000393279
1968/1/8 18:45,0.000536289
1968/1/8 19:00,0.003217733
1968/1/8 19:15,0.007508044
1968/1/8 19:30,0.010511262
1968/1/8 19:45,0.013872006
1968/1/8 20:00,0.014587058
1968/1/8 20:15,0.007972828
1968/1/8 20:30,0.002681444
1968/1/8 20:45,0.003146228
1968/1/8 21:00,0.005255631
1968/1/8 21:15,0.008938148
1968/1/8 21:30,0.013049696
1968/1/8 21:45,0.026099392
1968/1/8 22:00,0.032213085
1968/1/8 22:15,0.039756882
1968/1/8 22:30,0.05130497
1968/1/8 22:45,0.047908473
1968/1/8 23:00,0.046299607
1968/1/8 23:15,0.048838041
1968/1/8 23:30,0.039613872
1968/1/8 23:45,0.032248838
1968/1/9 00:00,0.029567394
1968/1/9 00:15,0.025348588
1968/1/9 00:30,0.022917412
1968/1/9 00:45,0.048909546
1968/1/9 01:00,0.068180193
1968/1/9 01:15,0.069074008
1968/1/9 01:30,0.088094387
1968/1/9 01:45,0.105505899
1968/1/9 02:00,0.1096532
1968/1/9 02:15,0.114873078
1968/1/9 02:30,0.092706471
1968/1/9 02:45,0.103432249
1968/1/9 03:00,0.110332499
1968/1/9 03:15,0.114122274
1968/1/9 03:30,0.112656418
1968/1/9 03:45,0.104040043
1968/1/9 04:00,0.090668573
1968/1/9 04:15,0.082159457
1968/1/9 04:30,0.060564891
1968/1/9 04:45,0.033392921
1968/1/9 05:00,0.019878441
1968/1/9 05:15,0.011655345
1968/1/9 05:30,0.004183053
1968/1/9 05:45,0.003003218
1968/1/9 06:00,0.009974973
1968/1/9 06:15,0.018734358
1968/1/9 06:30,0.00979621
1968/1/9 06:45,0.002145156
1968/1/9 07:00,0.003110476
1968/1/9 07:15,0.002359671
1968/1/9 07:30,0.002431176
1968/1/9 07:45,0.002002145
1968/1/9 08:00,0.001001073
1968/1/9 08:15,0.000572041
1968/1/9 08:30,0.000929567
1968/1/9 08:45,0.001072578
1968/1/9 09:00,0.001680372
1968/1/9 09:15,0.001751877
1968/1/9 09:30,0.001894887
1968/1/9 09:45,0.001716124
1968/1/9 10:00,0.001751877
1968/1/9 10:15,0.001859135
1968/1/9 10:30,0.00178763
1968/1/9 10:45,0.001859135
1968/1/9 11:00,0.001823382
1968/1/9 11:15,0.001859135
1968/1/9 11:30,0.001859135
1968/1/9 11:45,0.001644619
1968/1/9 12:00,0.001859135
1968/1/9 12:15,0.001894887
1968/1/9 12:30,0.001680372
1968/1/9 12:45,0.001465856
1968/1/9 13:00,0.001716124
1968/1/9 13:15,0.001751877
