时间,功率(MW)
1968/1/6 07:00,0.096464646
1968/1/6 07:15,0.092828283
1968/1/6 07:30,0.113535354
1968/1/6 07:45,0.39989899
1968/1/6 08:00,0.088484848
1968/1/6 08:15,0.05
1968/1/6 08:30,0.065050505
1968/1/6 08:45,0.068585859
1968/1/6 09:00,0.054949495
1968/1/6 09:15,0.056767677
1968/1/6 09:30,0.074444444
1968/1/6 09:45,0.088787879
1968/1/6 10:00,0.070808081
1968/1/6 10:15,0.053535354
1968/1/6 10:30,0.077474747
1968/1/6 10:45,0.102626263
1968/1/6 11:00,0.078787879
1968/1/6 11:15,0.08040404
1968/1/6 11:30,0.096363636
1968/1/6 11:45,0.086060606
1968/1/6 12:00,0.067676768
1968/1/6 12:15,0.055252525
1968/1/6 12:30,0.06
1968/1/6 12:45,0.128383838
1968/1/6 13:00,0.184444444
1968/1/6 13:15,0.19040404
1968/1/6 13:30,0.208989899
1968/1/6 13:45,0.212525253
1968/1/6 14:00,0.273434343
1968/1/6 14:15,0.355252525
1968/1/6 14:30,0.317070707
1968/1/6 14:45,0.307575758
1968/1/6 15:00,0.318282828
1968/1/6 15:15,0.292929293
1968/1/6 15:30,0.298585859
1968/1/6 15:45,0.26959596
1968/1/6 16:00,0.242323232
1968/1/6 16:15,0.247070707
1968/1/6 16:30,0.331616162
1968/1/6 16:45,0.348282828
1968/1/6 17:00,0.351919192
1968/1/6 17:15,0.371515152
1968/1/6 17:30,0.334646465
1968/1/6 17:45,0.312424242
1968/1/6 18:00,0.297777778
1968/1/6 18:15,0.324040404
1968/1/6 18:30,0.272222222
1968/1/6 18:45,0.252323232
1968/1/6 19:00,0.262323232
1968/1/6 19:15,0.271212121
1968/1/6 19:30,0.287373737
1968/1/6 19:45,0.301717172
1968/1/6 20:00,0.299494949
1968/1/6 20:15,0.273131313
1968/1/6 20:30,0.249393939
1968/1/6 20:45,0.217070707
1968/1/6 21:00,0.195656566
1968/1/6 21:15,0.172222222
1968/1/6 21:30,0.184949495
1968/1/6 21:45,0.185656566
1968/1/6 22:00,0.194747475
1968/1/6 22:15,0.196161616
1968/1/6 22:30,0.159090909
1968/1/6 22:45,0.143535354
1968/1/6 23:00,0.147070707
1968/1/6 23:15,0.148484848
1968/1/6 23:30,0.128181818
1968/1/6 23:45,0.102929293
1968/1/7 00:00,0.077777778
1968/1/7 00:15,0.101010101
1968/1/7 00:30,0.087474747
1968/1/7 00:45,0.066767677
1968/1/7 01:00,0.058686869
1968/1/7 01:15,0.051515152
1968/1/7 01:30,0.042929293
1968/1/7 01:45,0.06010101
1968/1/7 02:00,0.074242424
1968/1/7 02:15,0.057373737
1968/1/7 02:30,0.039393939
1968/1/7 02:45,0.042020202
1968/1/7 03:00,0.045252525
1968/1/7 03:15,0.081111111
1968/1/7 03:30,0.094444444
1968/1/7 03:45,0.073131313
1968/1/7 04:00,0.071919192
1968/1/7 04:15,0.09989899
1968/1/7 04:30,0.092020202
1968/1/7 04:45,0.10040404
1968/1/7 05:00,0.089292929
1968/1/7 05:15,0.118484848
1968/1/7 05:30,0.14030303
1968/1/7 05:45,0.178787879
1968/1/7 06:00,0.188686869
1968/1/7 06:15,0.084949495
1968/1/7 06:30,0.08959596
1968/1/7 06:45,0.115151515
1968/1/7 07:00,0.085151515
1968/1/7 07:15,0.077272727
1968/1/7 07:30,0.099393939
1968/1/7 07:45,0.098787879
1968/1/7 08:00,0.102121212
1968/1/7 08:15,0.107979798
1968/1/7 08:30,0.084646465
1968/1/7 08:45,0.07030303
1968/1/7 09:00,0.067979798
1968/1/7 09:15,0.082020202
1968/1/7 09:30,0.086868687
1968/1/7 09:45,0.096363636
1968/1/7 10:00,0.073737374
1968/1/7 10:15,0.064040404
1968/1/7 10:30,0.081818182
1968/1/7 10:45,0.085656566
1968/1/7 11:00,0.063030303
1968/1/7 11:15,0.070808081
1968/1/7 11:30,0.102929293
1968/1/7 11:45,0.171010101
1968/1/7 12:00,0.24020202
1968/1/7 12:15,0.299191919
1968/1/7 12:30,0.298181818
1968/1/7 12:45,0.31040404
1968/1/7 13:00,0.332020202
1968/1/7 13:15,0.298080808
1968/1/7 13:30,0.315656566
1968/1/7 13:45,0.32020202
1968/1/7 14:00,0.315454545
1968/1/7 14:15,0.323232323
1968/1/7 14:30,0.338585859
1968/1/7 14:45,0.43989899
1968/1/7 15:00,0.471111111
1968/1/7 15:15,0.541111111
1968/1/7 15:30,0.557474747
1968/1/7 15:45,0.578383838
1968/1/7 16:00,0.544545455
1968/1/7 16:15,0.543636364
1968/1/7 16:30,0.546565657
1968/1/7 16:45,0.507777778
1968/1/7 17:00,0.534343434
1968/1/7 17:15,0.531919192
1968/1/7 17:30,0.493333333
1968/1/7 17:45,0.477171717
1968/1/7 18:00,0.46959596
1968/1/7 18:15,0.429494949
1968/1/7 18:30,0.39989899
1968/1/7 18:45,0.375858586
1968/1/7 19:00,0.337171717
1968/1/7 19:15,0.303131313
1968/1/7 19:30,0.271010101
1968/1/7 19:45,0.228989899
1968/1/7 20:00,0.209090909
1968/1/7 20:15,0.174747475
1968/1/7 20:30,0.149191919
1968/1/7 20:45,0.14969697
1968/1/7 21:00,0.165959596
1968/1/7 21:15,0.181515152
1968/1/7 21:30,0.192828283
1968/1/7 21:45,0.191010101
1968/1/7 22:00,0.194545455
1968/1/7 22:15,0.201212121
1968/1/7 22:30,0.171414141
1968/1/7 22:45,0.146161616
1968/1/7 23:00,0.141212121
1968/1/7 23:15,0.142424242
1968/1/7 23:30,0.115252525
1968/1/7 23:45,0.09010101
1968/1/8 00:00,0.103131313
1968/1/8 00:15,0.112626263
1968/1/8 00:30,0.135656566
1968/1/8 00:45,0.162525253
1968/1/8 01:00,0.162121212
1968/1/8 01:15,0.146161616
1968/1/8 01:30,0.122828283
1968/1/8 01:45,0.102525253
1968/1/8 02:00,0.10030303
1968/1/8 02:15,0.091919192
1968/1/8 02:30,0.101515152
1968/1/8 02:45,0.096565657
1968/1/8 03:00,0.09030303
1968/1/8 03:15,0.076969697
1968/1/8 03:30,0.058585859
1968/1/8 03:45,0.053838384
1968/1/8 04:00,0.048282828
1968/1/8 04:15,0.046666667
1968/1/8 04:30,0.053939394
1968/1/8 04:45,0.053535354
1968/1/8 05:00,0.051616162
1968/1/8 05:15,0.055555556
1968/1/8 05:30,0.065353535
1968/1/8 05:45,0.075050505
1968/1/8 06:00,0.057070707
1968/1/8 06:15,0.044747475
1968/1/8 06:30,0.041313131
1968/1/8 06:45,0.037878788
1968/1/8 07:00,0.02989899
1968/1/8 07:15,0.024848485
1968/1/8 07:30,0.022323232
1968/1/8 07:45,0.017676768
1968/1/8 08:00,0.017878788
1968/1/8 08:15,0.012929293
1968/1/8 08:30,0.018282828
1968/1/8 08:45,0.02
1968/1/8 09:00,0.024545455
1968/1/8 09:15,0.029393939
1968/1/8 09:30,0.044646465
1968/1/8 09:45,0.068989899
1968/1/8 10:00,0.084444444
1968/1/8 10:15,0.081919192
1968/1/8 10:30,0.083737374
1968/1/8 10:45,0.078585859
1968/1/8 11:00,0.078989899
1968/1/8 11:15,0.088484848
1968/1/8 11:30,0.094444444
1968/1/8 11:45,0.097575758
1968/1/8 12:00,0.101010101
1968/1/8 12:15,0.094040404
1968/1/8 12:30,0.097575758
1968/1/8 12:45,0.148080808
1968/1/8 13:00,0.162121212
1968/1/8 13:15,0.156666667
1968/1/8 13:30,0.131818182
1968/1/8 13:45,0.128282828
1968/1/8 14:00,0.18959596
1968/1/8 14:15,0.214949495
1968/1/8 14:30,0.174747475
1968/1/8 14:45,0.188181818
1968/1/8 15:00,0.209191919
1968/1/8 15:15,0.225151515
1968/1/8 15:30,0.231919192
1968/1/8 15:45,0.206464646
1968/1/8 16:00,0.211414141
1968/1/8 16:15,0.183131313
1968/1/8 16:30,0.146464646
1968/1/8 16:45,0.114949495
1968/1/8 17:00,0.098383838
1968/1/8 17:15,0.093131313
1968/1/8 17:30,0.075353535
1968/1/8 17:45,0.066161616
1968/1/8 18:00,0.085353535
1968/1/8 18:15,0.092020202
1968/1/8 18:30,0.093232323
1968/1/8 18:45,0.08959596
1968/1/8 19:00,0.083737374
1968/1/8 19:15,0.075050505
1968/1/8 19:30,0.083434343
1968/1/8 19:45,0.084242424
1968/1/8 20:00,0.094848485
1968/1/8 20:15,0.085959596
1968/1/8 20:30,0.082323232
1968/1/8 20:45,0.085555556
1968/1/8 21:00,0.086060606
1968/1/8 21:15,0.076161616
1968/1/8 21:30,0.084343434
1968/1/8 21:45,0.084444444
1968/1/8 22:00,0.077171717
1968/1/8 22:15,0.072727273
1968/1/8 22:30,0.066666667
1968/1/8 22:45,0.063030303
1968/1/8 23:00,0.067272727
1968/1/8 23:15,0.075454545
1968/1/8 23:30,0.081818182
1968/1/8 23:45,0.081111111
1968/1/9 00:00,0.071515152
1968/1/9 00:15,0.064747475
1968/1/9 00:30,0.057676768
1968/1/9 00:45,0.047171717
1968/1/9 01:00,0.032121212
1968/1/9 01:15,0.025757576
1968/1/9 01:30,0.018585859
1968/1/9 01:45,0.022929293
1968/1/9 02:00,0.031212121
1968/1/9 02:15,0.038383838
1968/1/9 02:30,0.047676768
1968/1/9 02:45,0.048888889
1968/1/9 03:00,0.043838384
1968/1/9 03:15,0.043737374
1968/1/9 03:30,0.042929293
1968/1/9 03:45,0.034040404
1968/1/9 04:00,0.033232323
1968/1/9 04:15,0.02989899
1968/1/9 04:30,0.024141414
1968/1/9 04:45,0.022828283
1968/1/9 05:00,0.032929293
1968/1/9 05:15,0.031313131
1968/1/9 05:30,0.036565657
1968/1/9 05:45,0.044444444
1968/1/9 06:00,0.037676768
1968/1/9 06:15,0.032929293
1968/1/9 06:30,0.035151515
1968/1/9 06:45,0.043535354
1968/1/9 07:00,0.042828283
1968/1/9 07:15,0.05020202
1968/1/9 07:30,0.055353535
1968/1/9 07:45,0.084646465
1968/1/9 08:00,0.075151515
1968/1/9 08:15,0.047575758
1968/1/9 08:30,0.04
1968/1/9 08:45,0.061717172
1968/1/9 09:00,0.084747475
1968/1/9 09:15,0.093939394
1968/1/9 09:30,0.076363636
1968/1/9 09:45,0.061111111
1968/1/9 10:00,0.027373737
1968/1/9 10:15,0.017272727
1968/1/9 10:30,0.023232323
1968/1/9 10:45,0.009090909
1968/1/9 11:00,0.001818182
1968/1/9 11:15,0.005959596
1968/1/9 11:30,0.017373737
1968/1/9 11:45,0.028383838
1968/1/9 12:00,0.029090909
1968/1/9 12:15,0.034545455
1968/1/9 12:30,0.049494949
1968/1/9 12:45,0.060707071
1968/1/9 13:00,0.055959596
1968/1/9 13:15,0.064343434
1968/1/9 13:30,0.1
1968/1/9 13:45,0.176464646
