时间,功率(MW)
1968/1/2 10:45,0.7024
1968/1/2 11:00,0.5514
1968/1/2 11:15,0.60585
1968/1/2 11:30,0.5808
1968/1/2 11:45,0.74985
1968/1/2 12:00,0.771
1968/1/2 12:15,0.77675
1968/1/2 12:30,0.82725
1968/1/2 12:45,0.82795
1968/1/2 13:00,0.80775
1968/1/2 13:15,0.8252
1968/1/2 13:30,0.78575
1968/1/2 13:45,0.6973
1968/1/2 14:00,0.62105
1968/1/2 14:15,0.79445
1968/1/2 14:30,0.53235
1968/1/2 14:45,0.30745
1968/1/2 15:00,0.38595
1968/1/2 15:15,0.6182
1968/1/2 15:30,0.4429
1968/1/2 15:45,0.3823
1968/1/2 16:00,0.21985
1968/1/2 16:15,0.1934
1968/1/2 16:30,0.17515
1968/1/2 16:45,0.23925
1968/1/2 17:00,0.142
1968/1/2 17:15,0.14215
1968/1/2 17:30,0.08745
1968/1/2 17:45,0.03335
1968/1/2 18:00,0.0071
1968/1/2 18:15,0.00045
1968/1/2 18:30,0.0006
1968/1/2 18:45,0.00055
1968/1/2 19:00,0.0005
1968/1/2 19:15,0.0005
1968/1/2 19:30,0.0005
1968/1/2 19:45,0.0005
1968/1/2 20:00,0
1968/1/2 20:15,0
1968/1/2 20:30,0
1968/1/2 20:45,0
1968/1/2 21:00,0
1968/1/2 21:15,0
1968/1/2 21:30,0
1968/1/2 21:45,0
1968/1/2 22:00,0
1968/1/2 22:15,0
1968/1/2 22:30,0
1968/1/2 22:45,0
1968/1/2 23:00,0
1968/1/2 23:15,0
1968/1/2 23:30,0
1968/1/2 23:45,0
1968/1/3 00:00,0
1968/1/3 00:15,0
1968/1/3 00:30,0
1968/1/3 00:45,0.00055
1968/1/3 01:00,0.0005
1968/1/3 01:15,0.00055
1968/1/3 01:30,0.00055
1968/1/3 01:45,0.0005
1968/1/3 02:00,0.00055
1968/1/3 02:15,0.00055
1968/1/3 02:30,0.00055
1968/1/3 02:45,0.00055
1968/1/3 03:00,0.00055
1968/1/3 03:15,0.00055
1968/1/3 03:30,0.00055
1968/1/3 03:45,0.0005
1968/1/3 04:00,0.0005
1968/1/3 04:15,0.00055
1968/1/3 04:30,0.00055
1968/1/3 04:45,0.00055
1968/1/3 05:00,0.00055
1968/1/3 05:15,0.00055
1968/1/3 05:30,0.00055
1968/1/3 05:45,0.00055
1968/1/3 06:00,0.0005
1968/1/3 06:15,0.00055
1968/1/3 06:30,0.00055
1968/1/3 06:45,0.0005
1968/1/3 07:00,0.0004
1968/1/3 07:15,0.00235
1968/1/3 07:30,0.0246
1968/1/3 07:45,0.06165
1968/1/3 08:00,0.1168
1968/1/3 08:15,0.1614
1968/1/3 08:30,0.21915
1968/1/3 08:45,0.31245
1968/1/3 09:00,0.3837
1968/1/3 09:15,0.44535
1968/1/3 09:30,0.512
1968/1/3 09:45,0.56805
1968/1/3 10:00,0.53845
1968/1/3 10:15,0.6201
1968/1/3 10:30,0.65615
1968/1/3 10:45,0.7507
1968/1/3 11:00,0.7363
1968/1/3 11:15,0.6665
1968/1/3 11:30,0.66175
1968/1/3 11:45,0.59225
1968/1/3 12:00,0.6193
1968/1/3 12:15,0.8115
1968/1/3 12:30,0.8761
1968/1/3 12:45,0.5718
1968/1/3 13:00,0.73485
1968/1/3 13:15,0.6657
1968/1/3 13:30,0.68165
1968/1/3 13:45,0.7088
1968/1/3 14:00,0.80165
1968/1/3 14:15,0.75505
1968/1/3 14:30,0.4674
1968/1/3 14:45,0.35635
1968/1/3 15:00,0.2902
1968/1/3 15:15,0.22465
1968/1/3 15:30,0.2261
1968/1/3 15:45,0.19435
1968/1/3 16:00,0.17055
1968/1/3 16:15,0.12055
1968/1/3 16:30,0.08685
1968/1/3 16:45,0.06705
1968/1/3 17:00,0.0507
1968/1/3 17:15,0.0341
1968/1/3 17:30,0.0189
1968/1/3 17:45,0.0046
1968/1/3 18:00,0.0006
1968/1/3 18:15,0.0006
1968/1/3 18:30,0.0006
1968/1/3 18:45,0.0005
1968/1/3 19:00,0.0005
1968/1/3 19:15,0.0005
1968/1/3 19:30,0.00055
1968/1/3 19:45,0.0005
1968/1/3 20:00,0.00055
1968/1/3 20:15,0.00055
1968/1/3 20:30,0.00055
1968/1/3 20:45,0.00055
1968/1/3 21:00,0.00055
1968/1/3 21:15,0.00055
1968/1/3 21:30,0.0005
1968/1/3 21:45,0.00055
1968/1/3 22:00,0.00055
1968/1/3 22:15,0.00055
1968/1/3 22:30,0.00055
1968/1/3 22:45,0.00055
1968/1/3 23:00,0.0005
1968/1/3 23:15,0.00055
1968/1/3 23:30,0.0005
1968/1/3 23:45,0
1968/1/4 00:00,0
1968/1/4 00:15,0
1968/1/4 00:30,0.00055
1968/1/4 00:45,0.00055
1968/1/4 01:00,0.00055
1968/1/4 01:15,0.00055
1968/1/4 01:30,0.00055
1968/1/4 01:45,0.00055
1968/1/4 02:00,0.00055
1968/1/4 02:15,0.00055
1968/1/4 02:30,0.00055
1968/1/4 02:45,0.00055
1968/1/4 03:00,0.00055
1968/1/4 03:15,0.00055
1968/1/4 03:30,0.00055
1968/1/4 03:45,0.00055
1968/1/4 04:00,0.00055
1968/1/4 04:15,0.00055
1968/1/4 04:30,0.00055
1968/1/4 04:45,0.00055
1968/1/4 05:00,0.00055
1968/1/4 05:15,0.00055
1968/1/4 05:30,0.00055
1968/1/4 05:45,0.00055
1968/1/4 06:00,0.00055
1968/1/4 06:15,0.00055
1968/1/4 06:30,0.00055
1968/1/4 06:45,0.00055
1968/1/4 07:00,0.00045
1968/1/4 07:15,0.00245
1968/1/4 07:30,0.0217
1968/1/4 07:45,0.06365
1968/1/4 08:00,0.11355
1968/1/4 08:15,0.1939
1968/1/4 08:30,0.26515
1968/1/4 08:45,0.32795
1968/1/4 09:00,0.40505
1968/1/4 09:15,0.24735
1968/1/4 09:30,0.42785
1968/1/4 09:45,0.3677
1968/1/4 10:00,0.3292
1968/1/4 10:15,0.6912
1968/1/4 10:30,0.6944
1968/1/4 10:45,0.6043
1968/1/4 11:00,0.67535
1968/1/4 11:15,0.77535
1968/1/4 11:30,0.7964
1968/1/4 11:45,0.811
1968/1/4 12:00,0.82465
1968/1/4 12:15,0.8291
1968/1/4 12:30,0.83165
1968/1/4 12:45,0.82495
1968/1/4 13:00,0.8045
1968/1/4 13:15,0.7222
1968/1/4 13:30,0.71425
1968/1/4 13:45,0.7211
1968/1/4 14:00,0.79635
1968/1/4 14:15,0.76215
1968/1/4 14:30,0.73275
1968/1/4 14:45,0.66805
1968/1/4 15:00,0.6746
1968/1/4 15:15,0.6393
1968/1/4 15:30,0.53725
1968/1/4 15:45,0.5176
1968/1/4 16:00,0.4738
1968/1/4 16:15,0.41455
1968/1/4 16:30,0.36745
1968/1/4 16:45,0.24045
1968/1/4 17:00,0.11805
1968/1/4 17:15,0.0955
1968/1/4 17:30,0.09235
1968/1/4 17:45,0.0549
1968/1/4 18:00,0.0136
1968/1/4 18:15,0.00075
1968/1/4 18:30,0.0007
1968/1/4 18:45,0
1968/1/4 19:00,0
1968/1/4 19:15,0
1968/1/4 19:30,0
1968/1/4 19:45,0
1968/1/4 20:00,0
1968/1/4 20:15,0
1968/1/4 20:30,0
1968/1/4 20:45,0
1968/1/4 21:00,0
1968/1/4 21:15,0
1968/1/4 21:30,0
1968/1/4 21:45,0
1968/1/4 22:00,0
1968/1/4 22:15,0
1968/1/4 22:30,0
1968/1/4 22:45,0
1968/1/4 23:00,0
1968/1/4 23:15,0
1968/1/4 23:30,0
1968/1/4 23:45,0
1968/1/5 00:00,0
1968/1/5 00:15,0.0005
1968/1/5 00:30,0.00055
1968/1/5 00:45,0.00055
1968/1/5 01:00,0.00055
1968/1/5 01:15,0.00055
1968/1/5 01:30,0.00055
1968/1/5 01:45,0.00055
1968/1/5 02:00,0.00055
1968/1/5 02:15,0.00055
1968/1/5 02:30,0.00055
1968/1/5 02:45,0.00055
1968/1/5 03:00,0.00055
1968/1/5 03:15,0.00055
1968/1/5 03:30,0.00055
1968/1/5 03:45,0.00055
1968/1/5 04:00,0.00055
1968/1/5 04:15,0.00055
1968/1/5 04:30,0.00055
1968/1/5 04:45,0.00055
1968/1/5 05:00,0.00055
1968/1/5 05:15,0.00055
1968/1/5 05:30,0.00055
1968/1/5 05:45,0.00055
1968/1/5 06:00,0.00055
1968/1/5 06:15,0.00055
1968/1/5 06:30,0.00055
1968/1/5 06:45,0.00055
1968/1/5 07:00,0.0004
1968/1/5 07:15,0.0016
1968/1/5 07:30,0.0198
1968/1/5 07:45,0.0491
1968/1/5 08:00,0.0981
1968/1/5 08:15,0.1591
1968/1/5 08:30,0.23965
1968/1/5 08:45,0.31185
1968/1/5 09:00,0.38045
1968/1/5 09:15,0.43605
1968/1/5 09:30,0.49155
1968/1/5 09:45,0.5452
1968/1/5 10:00,0.59545
1968/1/5 10:15,0.6396
1968/1/5 10:30,0.6723
1968/1/5 10:45,0.7084
1968/1/5 11:00,0.7414
1968/1/5 11:15,0.76115
1968/1/5 11:30,0.75955
1968/1/5 11:45,0.789
1968/1/5 12:00,0.7116
1968/1/5 12:15,0.6462
1968/1/5 12:30,0.46395
1968/1/5 12:45,0.4645
1968/1/5 13:00,0.36755
1968/1/5 13:15,0.37655
1968/1/5 13:30,0.5572
1968/1/5 13:45,0.38515
1968/1/5 14:00,0.35275
1968/1/5 14:15,0.363
1968/1/5 14:30,0.52365
1968/1/5 14:45,0.7058
1968/1/5 15:00,0.5882
1968/1/5 15:15,0.6269
1968/1/5 15:30,0.5395
1968/1/5 15:45,0.37045
1968/1/5 16:00,0.1833
1968/1/5 16:15,0.1543
1968/1/5 16:30,0.20765
1968/1/5 16:45,0.12805
1968/1/5 17:00,0.03735
1968/1/5 17:15,0.0665
1968/1/5 17:30,0.05075
1968/1/5 17:45,0.02795
1968/1/5 18:00,0.0079
1968/1/5 18:15,0.0005
1968/1/5 18:30,0.0006
1968/1/5 18:45,0.00055
1968/1/5 19:00,0.0005
1968/1/5 19:15,0
1968/1/5 19:30,0
1968/1/5 19:45,0
1968/1/5 20:00,0
1968/1/5 20:15,0
1968/1/5 20:30,0
1968/1/5 20:45,0
1968/1/5 21:00,0
1968/1/5 21:15,0
1968/1/5 21:30,0
1968/1/5 21:45,0
1968/1/5 22:00,0
1968/1/5 22:15,0
1968/1/5 22:30,0
1968/1/5 22:45,0
1968/1/5 23:00,0
1968/1/5 23:15,0
1968/1/5 23:30,0
1968/1/5 23:45,0
1968/1/6 00:00,0
1968/1/6 00:15,0
1968/1/6 00:30,0
1968/1/6 00:45,0
1968/1/6 01:00,0
1968/1/6 01:15,0
1968/1/6 01:30,0
1968/1/6 01:45,0
1968/1/6 02:00,0
1968/1/6 02:15,0
1968/1/6 02:30,0
1968/1/6 02:45,0
1968/1/6 03:00,0
1968/1/6 03:15,0
1968/1/6 03:30,0
1968/1/6 03:45,0
1968/1/6 04:00,0
1968/1/6 04:15,0
1968/1/6 04:30,0
1968/1/6 04:45,0
1968/1/6 05:00,0
1968/1/6 05:15,0
1968/1/6 05:30,0
1968/1/6 05:45,0
1968/1/6 06:00,0
1968/1/6 06:15,0
1968/1/6 06:30,0
1968/1/6 06:45,0
1968/1/6 07:00,0.0005
1968/1/6 07:15,0.00045
1968/1/6 07:30,0.0121
1968/1/6 07:45,0.03505
1968/1/6 08:00,0.06155
1968/1/6 08:15,0.07615
1968/1/6 08:30,0.14465
1968/1/6 08:45,0.26155
1968/1/6 09:00,0.3103
1968/1/6 09:15,0.27355
1968/1/6 09:30,0.4509
1968/1/6 09:45,0.54835
1968/1/6 10:00,0.59655
1968/1/6 10:15,0.6446
1968/1/6 10:30,0.683
1968/1/6 10:45,0.75095
1968/1/6 11:00,0.6979
1968/1/6 11:15,0.66435
1968/1/6 11:30,0.66305
1968/1/6 11:45,0.7199
1968/1/6 12:00,0.6606
1968/1/6 12:15,0.69565
1968/1/6 12:30,0.5993
1968/1/6 12:45,0.5183
1968/1/6 13:00,0.7283
1968/1/6 13:15,0.8508
1968/1/6 13:30,0.81025
1968/1/6 13:45,0.61665
1968/1/6 14:00,0.7065
1968/1/6 14:15,0.6604
1968/1/6 14:30,0.5165
1968/1/6 14:45,0.47055
1968/1/6 15:00,0.3621
1968/1/6 15:15,0.39955
1968/1/6 15:30,0.48815
1968/1/6 15:45,0.46525
1968/1/6 16:00,0.4381
1968/1/6 16:15,0.3692
1968/1/6 16:30,0.30755
1968/1/6 16:45,0.1969
1968/1/6 17:00,0.13945
1968/1/6 17:15,0.08155
1968/1/6 17:30,0.0728
1968/1/6 17:45,0.04405
1968/1/6 18:00,0.0147
1968/1/6 18:15,0.00105
1968/1/6 18:30,0.00065
1968/1/6 18:45,0.00055
1968/1/6 19:00,0.0005
1968/1/6 19:15,0.0005
1968/1/6 19:30,0.0005
1968/1/6 19:45,0.0005
1968/1/6 20:00,0.0005
1968/1/6 20:15,0.00055
1968/1/6 20:30,0.0005
1968/1/6 20:45,0.0005
1968/1/6 21:00,0.00055
1968/1/6 21:15,0.00055
1968/1/6 21:30,0.00055
1968/1/6 21:45,0.00055
1968/1/6 22:00,0.00055
1968/1/6 22:15,0.0005
1968/1/6 22:30,0.0005
1968/1/6 22:45,0.0005
1968/1/6 23:00,0.0005
1968/1/6 23:15,0.0005
1968/1/6 23:30,0
1968/1/6 23:45,0
1968/1/7 00:00,0
1968/1/7 00:15,0.0005
1968/1/7 00:30,0.00055
1968/1/7 00:45,0.00055
1968/1/7 01:00,0.00055
1968/1/7 01:15,0.00055
1968/1/7 01:30,0.00055
1968/1/7 01:45,0.00055
1968/1/7 02:00,0.00055
1968/1/7 02:15,0.00055
1968/1/7 02:30,0.00055
1968/1/7 02:45,0.00055
1968/1/7 03:00,0.00055
1968/1/7 03:15,0.00055
1968/1/7 03:30,0.00055
1968/1/7 03:45,0.00055
1968/1/7 04:00,0.00055
1968/1/7 04:15,0.00055
1968/1/7 04:30,0.00055
1968/1/7 04:45,0.00055
1968/1/7 05:00,0.00055
1968/1/7 05:15,0.00055
1968/1/7 05:30,0.00055
1968/1/7 05:45,0.00055
1968/1/7 06:00,0.00055
1968/1/7 06:15,0.00055
1968/1/7 06:30,0.00055
1968/1/7 06:45,0.00055
1968/1/7 07:00,0.00045
1968/1/7 07:15,0.0017
1968/1/7 07:30,0.0197
1968/1/7 07:45,0.0526
1968/1/7 08:00,0.12655
1968/1/7 08:15,0.2218
1968/1/7 08:30,0.23405
1968/1/7 08:45,0.36845
1968/1/7 09:00,0.3451
1968/1/7 09:15,0.43575
1968/1/7 09:30,0.4925
1968/1/7 09:45,0.54415
1968/1/7 10:00,0.5922
1968/1/7 10:15,0.639
1968/1/7 10:30,0.67855
1968/1/7 10:45,0.70165
1968/1/7 11:00,0.69655
1968/1/7 11:15,0.73385
1968/1/7 11:30,0.77815
1968/1/7 11:45,0.78785
1968/1/7 12:00,0.72605
1968/1/7 12:15,0.70095
1968/1/7 12:30,0.7899
1968/1/7 12:45,0.83375
1968/1/7 13:00,0.6848
1968/1/7 13:15,0.69615
1968/1/7 13:30,0.8131
1968/1/7 13:45,0.80275
1968/1/7 14:00,0.809
1968/1/7 14:15,0.759
1968/1/7 14:30,0.7811
1968/1/7 14:45,0.70695
1968/1/7 15:00,0.62645
1968/1/7 15:15,0.4633
1968/1/7 15:30,0.59765
1968/1/7 15:45,0.53005
1968/1/7 16:00,0.47495
1968/1/7 16:15,0.42365
1968/1/7 16:30,0.3577
1968/1/7 16:45,0.292
1968/1/7 17:00,0.21715
1968/1/7 17:15,0.14715
1968/1/7 17:30,0.0839
1968/1/7 17:45,0.042
1968/1/7 18:00,0.014
1968/1/7 18:15,0.0012
1968/1/7 18:30,0.00065
1968/1/7 18:45,0.00055
1968/1/7 19:00,0.0005
1968/1/7 19:15,0.0005
1968/1/7 19:30,0.0005
1968/1/7 19:45,0.0005
1968/1/7 20:00,0.0005
1968/1/7 20:15,0.0005
1968/1/7 20:30,0.00055
1968/1/7 20:45,0.0005
1968/1/7 21:00,0.00055
1968/1/7 21:15,0.00055
1968/1/7 21:30,0.00055
1968/1/7 21:45,0.00055
1968/1/7 22:00,0.00055
1968/1/7 22:15,0.0005
1968/1/7 22:30,0.0005
1968/1/7 22:45,0.0005
1968/1/7 23:00,0
1968/1/7 23:15,0
1968/1/7 23:30,0
1968/1/7 23:45,0
1968/1/8 00:00,0
1968/1/8 00:15,0
1968/1/8 00:30,0.00055
1968/1/8 00:45,0.0005
1968/1/8 01:00,0.0005
1968/1/8 01:15,0.00055
1968/1/8 01:30,0.00055
1968/1/8 01:45,0.00055
1968/1/8 02:00,0.00055
1968/1/8 02:15,0.00055
1968/1/8 02:30,0.00055
1968/1/8 02:45,0.00055
1968/1/8 03:00,0.00055
1968/1/8 03:15,0.00055
1968/1/8 03:30,0.00055
1968/1/8 03:45,0.00055
1968/1/8 04:00,0.00055
1968/1/8 04:15,0.00055
1968/1/8 04:30,0.00055
1968/1/8 04:45,0.00055
1968/1/8 05:00,0.00055
1968/1/8 05:15,0.00055
1968/1/8 05:30,0.00055
1968/1/8 05:45,0.00055
1968/1/8 06:00,0.00055
1968/1/8 06:15,0.00055
1968/1/8 06:30,0.00055
1968/1/8 06:45,0.00055
1968/1/8 07:00,0.00055
1968/1/8 07:15,0.00035
1968/1/8 07:30,0.0037
1968/1/8 07:45,0.0163
1968/1/8 08:00,0.02805
1968/1/8 08:15,0.04295
1968/1/8 08:30,0.0652
1968/1/8 08:45,0.10075
1968/1/8 09:00,0.14305
1968/1/8 09:15,0.17285
1968/1/8 09:30,0.1915
1968/1/8 09:45,0.2244
1968/1/8 10:00,0.26525
1968/1/8 10:15,0.2936
1968/1/8 10:30,0.3277
1968/1/8 10:45,0.40495
1968/1/8 11:00,0.46405
1968/1/8 11:15,0.6878
1968/1/8 11:30,0.8133
1968/1/8 11:45,0.77785
1968/1/8 12:00,0.81495
1968/1/8 12:15,0.8561
1968/1/8 12:30,0.81975
1968/1/8 12:45,0.78715
1968/1/8 13:00,0.64565
1968/1/8 13:15,0.4152
1968/1/8 13:30,0.51385
1968/1/8 13:45,0.61775
1968/1/8 14:00,0.4752
1968/1/8 14:15,0.7054
1968/1/8 14:30,0.5702
1968/1/8 14:45,0.62615
1968/1/8 15:00,0.32815
1968/1/8 15:15,0.1901
1968/1/8 15:30,0.3604
1968/1/8 15:45,0.5173
1968/1/8 16:00,0.4624
1968/1/8 16:15,0.4035
1968/1/8 16:30,0.3448
1968/1/8 16:45,0.28485
1968/1/8 17:00,0.21135
1968/1/8 17:15,0.1348
1968/1/8 17:30,0.06315
1968/1/8 17:45,0.0265
1968/1/8 18:00,0.00795
1968/1/8 18:15,0.00045
1968/1/8 18:30,0.00055
1968/1/8 18:45,0.00055
1968/1/8 19:00,0.00055
1968/1/8 19:15,0.0005
1968/1/8 19:30,0.00055
1968/1/8 19:45,0.00055
1968/1/8 20:00,0.0005
1968/1/8 20:15,0.00055
1968/1/8 20:30,0.00055
1968/1/8 20:45,0.00055
1968/1/8 21:00,0.00055
1968/1/8 21:15,0.00055
1968/1/8 21:30,0.00055
1968/1/8 21:45,0.00055
1968/1/8 22:00,0.00055
1968/1/8 22:15,0.0005
1968/1/8 22:30,0.00055
1968/1/8 22:45,0.0005
1968/1/8 23:00,0.0005
1968/1/8 23:15,0.0005
1968/1/8 23:30,0
1968/1/8 23:45,0
1968/1/9 00:00,0
1968/1/9 00:15,0.0005
1968/1/9 00:30,0.0005
1968/1/9 00:45,0.0005
1968/1/9 01:00,0.0005
1968/1/9 01:15,0.00055
1968/1/9 01:30,0.00055
1968/1/9 01:45,0.00055
1968/1/9 02:00,0.00055
1968/1/9 02:15,0.00055
1968/1/9 02:30,0.00055
1968/1/9 02:45,0.00055
1968/1/9 03:00,0.00055
1968/1/9 03:15,0.00055
1968/1/9 03:30,0.00055
1968/1/9 03:45,0.00055
1968/1/9 04:00,0.00055
1968/1/9 04:15,0.00055
1968/1/9 04:30,0.00055
1968/1/9 04:45,0.00055
1968/1/9 05:00,0.00055
1968/1/9 05:15,0.00055
1968/1/9 05:30,0.00055
1968/1/9 05:45,0.00055
1968/1/9 06:00,0.00055
1968/1/9 06:15,0.00055
1968/1/9 06:30,0.0005
1968/1/9 06:45,0.00055
1968/1/9 07:00,0.0005
1968/1/9 07:15,0.0008
1968/1/9 07:30,0.01775
1968/1/9 07:45,0.04855
1968/1/9 08:00,0.09435
1968/1/9 08:15,0.1571
1968/1/9 08:30,0.2271
1968/1/9 08:45,0.29535
1968/1/9 09:00,0.3618
1968/1/9 09:15,0.4246
1968/1/9 09:30,0.4807
1968/1/9 09:45,0.53485
1968/1/9 10:00,0.5808
1968/1/9 10:15,0.62565
1968/1/9 10:30,0.6681
1968/1/9 10:45,0.70105
1968/1/9 11:00,0.72935
1968/1/9 11:15,0.759
1968/1/9 11:30,0.77955
1968/1/9 11:45,0.79435
1968/1/9 12:00,0.80845
1968/1/9 12:15,0.813
1968/1/9 12:30,0.83005
1968/1/9 12:45,0.76265
1968/1/9 13:00,0.48545
1968/1/9 13:15,0.33445
1968/1/9 13:30,0.3279
1968/1/9 13:45,0.44005
1968/1/9 14:00,0.56
1968/1/9 14:15,0.6542
1968/1/9 14:30,0.7089
1968/1/9 14:45,0.66595
1968/1/9 15:00,0.64735
1968/1/9 15:15,0.6026
1968/1/9 15:30,0.52635
1968/1/9 15:45,0.3768
1968/1/9 16:00,0.31175
1968/1/9 16:15,0.25485
1968/1/9 16:30,0.22695
1968/1/9 16:45,0.2412
1968/1/9 17:00,0.215
1968/1/9 17:15,0.1614
1968/1/9 17:30,0.0997
1968/1/9 17:45,0.05745
1968/1/9 18:00,0.0104
1968/1/9 18:15,0.00065
1968/1/9 18:30,0.0006
1968/1/9 18:45,0.00055
1968/1/9 19:00,0.0005
1968/1/9 19:15,0.0005
1968/1/9 19:30,0.0005
1968/1/9 19:45,0.00055
1968/1/9 20:00,0.00055
1968/1/9 20:15,0.00055
1968/1/9 20:30,0.00055
1968/1/9 20:45,0.00055
1968/1/9 21:00,0.00055
1968/1/9 21:15,0.00055
1968/1/9 21:30,0.00055
1968/1/9 21:45,0.00055
1968/1/9 22:00,0.00055
1968/1/9 22:15,0.00055
1968/1/9 22:30,0.00055
1968/1/9 22:45,0.0005
1968/1/9 23:00,0.00055
1968/1/9 23:15,0.0005
1968/1/9 23:30,0
1968/1/9 23:45,0
1968/1/10 00:00,0
1968/1/10 00:15,0
1968/1/10 00:30,0.00055
1968/1/10 00:45,0.00055
1968/1/10 01:00,0.00055
1968/1/10 01:15,0.00055
1968/1/10 01:30,0.00055
1968/1/10 01:45,0.00055
1968/1/10 02:00,0.00055
1968/1/10 02:15,0.00055
1968/1/10 02:30,0.00055
1968/1/10 02:45,0.00055
1968/1/10 03:00,0.00055
1968/1/10 03:15,0.00055
1968/1/10 03:30,0.00055
1968/1/10 03:45,0.00055
1968/1/10 04:00,0.00055
1968/1/10 04:15,0.00055
1968/1/10 04:30,0.00055
1968/1/10 04:45,0.00055
1968/1/10 05:00,0.00055
1968/1/10 05:15,0.00055
1968/1/10 05:30,0.00055
1968/1/10 05:45,0.00055
1968/1/10 06:00,0.00055
1968/1/10 06:15,0.00055
1968/1/10 06:30,0.0005
1968/1/10 06:45,0.00055
1968/1/10 07:00,0.0005
1968/1/10 07:15,0.0006
1968/1/10 07:30,0.0144
1968/1/10 07:45,0.0434
1968/1/10 08:00,0.05845
1968/1/10 08:15,0.0946
1968/1/10 08:30,0.1599
1968/1/10 08:45,0.3046
1968/1/10 09:00,0.2983
1968/1/10 09:15,0.4319
1968/1/10 09:30,0.32045
1968/1/10 09:45,0.2679
1968/1/10 10:00,0.35045
1968/1/10 10:15,0.60455
1968/1/10 10:30,0.63785
1968/1/10 10:45,0.5475
1968/1/10 11:00,0.4437
