<<<<<<< HEAD
,predicted_power
1969-01-06 18:00:00,0.09441095023871916
1969-01-06 19:00:00,0.11560579200300347
1969-01-06 20:00:00,0.13399548718951143
1969-01-06 21:00:00,0.15128892836298125
1969-01-06 22:00:00,0.16039238146063978
1969-01-06 23:00:00,0.1726555516791705
1969-01-07 00:00:00,0.14539100429736038
1969-01-07 01:00:00,0.12519424852653827
1969-01-07 02:00:00,0.14227810446361494
1969-01-07 03:00:00,0.15633225644300328
1969-01-07 04:00:00,0.16513612766835992
1969-01-07 05:00:00,0.16594954998549266
1969-01-07 06:00:00,0.1605513394520265
1969-01-07 07:00:00,0.15459547780539962
1969-01-07 08:00:00,0.14367002433267753
1969-01-07 09:00:00,0.1350961419304697
1969-01-07 10:00:00,0.11101494695188638
1969-01-07 11:00:00,0.08618979632323215
1969-01-07 12:00:00,0.05870932522210027
1969-01-07 13:00:00,0.03820825875493135
1969-01-07 14:00:00,0.03295158096869105
1969-01-07 15:00:00,0.03574571745622984
1969-01-07 16:00:00,0.046273415812148326
1969-01-07 17:00:00,0.052953821564609496
1969-01-07 18:00:00,0.06895967701773188
1969-01-07 19:00:00,0.07388626476626392
1969-01-07 20:00:00,0.06985833244325906
1969-01-07 21:00:00,0.07829589485680376
1969-01-07 22:00:00,0.08361341548001427
1969-01-07 23:00:00,0.1021152002851626
1969-01-08 00:00:00,0.10609539646025472
1969-01-08 01:00:00,0.12373974301247238
1969-01-08 02:00:00,0.16109108156138624
1969-01-08 03:00:00,0.17072032967673018
1969-01-08 04:00:00,0.17024987954525986
1969-01-08 05:00:00,0.17169256510545683
1969-01-08 06:00:00,0.17853746748338906
1969-01-08 07:00:00,0.1827515808489017
1969-01-08 08:00:00,0.20053373791217316
1969-01-08 09:00:00,0.18148986473947815
1969-01-08 10:00:00,0.16678614504790157
1969-01-08 11:00:00,0.13468325386846933
1969-01-08 12:00:00,0.10234672519056126
1969-01-08 13:00:00,0.08688217909599119
1969-01-08 14:00:00,0.08488265654051777
1969-01-08 15:00:00,0.09251675816797897
1969-01-08 16:00:00,0.10709687932553108
1969-01-08 17:00:00,0.12914444672703917
1969-01-08 18:00:00,0.16593954922416906
1969-01-08 19:00:00,0.23199524180178616
1969-01-08 20:00:00,0.29433522551697866
1969-01-08 21:00:00,0.351315172634449
1969-01-08 22:00:00,0.46394442017321774
1969-01-08 23:00:00,0.5016346377520721
1969-01-09 00:00:00,0.5255834478374886
1969-01-09 01:00:00,0.5975230945172274
1969-01-09 02:00:00,0.6740256322971474
1969-01-09 03:00:00,0.7424953100105046
1969-01-09 04:00:00,0.786112252745407
1969-01-09 05:00:00,0.8058929108388517
1969-01-09 06:00:00,0.8076830206371103
1969-01-09 07:00:00,0.7989363900135731
1969-01-09 08:00:00,0.7934178642770662
1969-01-09 09:00:00,0.7611149832278383
1969-01-09 10:00:00,0.6976557705294588
1969-01-09 11:00:00,0.5780923663834194
1969-01-09 12:00:00,0.47581937088279536
1969-01-09 13:00:00,0.4352266344870437
1969-01-09 14:00:00,0.3969858057619359
1969-01-09 15:00:00,0.3758701726213458
1969-01-09 16:00:00,0.3894868895996652
1969-01-09 17:00:00,0.4529138317406687
1969-01-09 18:00:00,0.5081449308656083
1969-01-09 19:00:00,0.5755490272175906
1969-01-09 20:00:00,0.5968334230374627
1969-01-09 21:00:00,0.6323960230747769
1969-01-09 22:00:00,0.6541608397943085
1969-01-09 23:00:00,0.639514630373864
1969-01-10 00:00:00,0.6239198977695597
1969-01-10 01:00:00,0.6304372438454344
1969-01-10 02:00:00,0.6217215957497368
1969-01-10 03:00:00,0.6313708758352157
1969-01-10 04:00:00,0.6489962354125194
1969-01-10 05:00:00,0.68168319627425
1969-01-10 06:00:00,0.7242884828285905
1969-01-10 07:00:00,0.7494779861297666
1969-01-10 08:00:00,0.7575039396121549
1969-01-10 09:00:00,0.7104398015006083
1969-01-10 10:00:00,0.6589672642147311
1969-01-10 11:00:00,0.5630012552593986
1969-01-10 12:00:00,0.5225977947007127
1969-01-10 13:00:00,0.5351084722390593
1969-01-10 14:00:00,0.5632985679658679
1969-01-10 15:00:00,0.5932870417363496
1969-01-10 16:00:00,0.6292448574507457
1969-01-10 17:00:00,0.6910373602900258
1969-01-10 18:00:00,0.7294925035591606
1969-01-10 19:00:00,0.7537721510066461
1969-01-10 20:00:00,0.7640963361684006
1969-01-10 21:00:00,0.7566986832512237
1969-01-10 22:00:00,0.7579619428376723
1969-01-10 23:00:00,0.7404056667051875
1969-01-11 00:00:00,0.709543442662388
1969-01-11 01:00:00,0.6851107099582319
1969-01-11 02:00:00,0.6638834085000341
1969-01-11 03:00:00,0.652208463541171
1969-01-11 04:00:00,0.6742295065455798
1969-01-11 05:00:00,0.7125307373452605
1969-01-11 06:00:00,0.7317975480467832
1969-01-11 07:00:00,0.7387215062605373
1969-01-11 08:00:00,0.6807589320268673
1969-01-11 09:00:00,0.5964664440580529
1969-01-11 10:00:00,0.3989851584226697
1969-01-11 11:00:00,0.3001585733811637
1969-01-11 12:00:00,0.28877919528965534
1969-01-11 13:00:00,0.2681561641048061
1969-01-11 14:00:00,0.16392309688983725
1969-01-11 15:00:00,0.10665429740088357
1969-01-11 16:00:00,0.07231594192380869
1969-01-11 17:00:00,0.06797101250811284
1969-01-11 18:00:00,0.06813902758793683
1969-01-11 19:00:00,0.07902725975615395
1969-01-11 20:00:00,0.0940523467571825
1969-01-11 21:00:00,0.10550853324242751
1969-01-11 22:00:00,0.11491704561466616
1969-01-11 23:00:00,0.1143986192014403
1969-01-12 00:00:00,0.1094580436688018
1969-01-12 01:00:00,0.09704112736273049
1969-01-12 02:00:00,0.10065779745548861
1969-01-12 03:00:00,0.11140606100005782
1969-01-12 04:00:00,0.13489292120947138
1969-01-12 05:00:00,0.16406877572919037
1969-01-12 06:00:00,0.19214472247245673
1969-01-12 07:00:00,0.20016430922440484
1969-01-12 08:00:00,0.20978690619483656
1969-01-12 09:00:00,0.20858655935816595
1969-01-12 10:00:00,0.19240310896820043
1969-01-12 11:00:00,0.15128111613590262
1969-01-12 12:00:00,0.13279403649635177
1969-01-12 13:00:00,0.10319696461708328
1969-01-12 14:00:00,0.06347741787037803
1969-01-12 15:00:00,0.0391044628394887
1969-01-12 16:00:00,0.034302635146718594
1969-01-12 17:00:00,0.03774632806694665
1969-01-12 18:00:00,0.05112019780094475
1969-01-12 19:00:00,0.091025456888192
1969-01-12 20:00:00,0.12789376511946304
1969-01-12 21:00:00,0.14587983943071314
1969-01-12 22:00:00,0.1607604516382599
1969-01-12 23:00:00,0.16853581357763928
1969-01-13 00:00:00,0.1721171600366643
1969-01-13 01:00:00,0.18197633205393496
1969-01-13 02:00:00,0.19957297346253822
1969-01-13 03:00:00,0.19929017230774812
1969-01-13 04:00:00,0.18264337065058836
1969-01-13 05:00:00,0.18677339149557703
1969-01-13 06:00:00,0.20902860847963056
1969-01-13 07:00:00,0.22900600669178545
1969-01-13 08:00:00,0.23274769180437338
1969-01-13 09:00:00,0.23223526352917362
1969-01-13 10:00:00,0.20628101646262492
1969-01-13 11:00:00,0.15784127067466727
1969-01-13 12:00:00,0.13124068901685815
1969-01-13 13:00:00,0.11395564187793397
1969-01-13 14:00:00,0.10629558917423376
1969-01-13 15:00:00,0.09252071792394015
1969-01-13 16:00:00,0.09675401750081486
1969-01-13 17:00:00,0.10964843640980723
1969-01-13 18:00:00,0.13980949635640605
1969-01-13 19:00:00,0.17470403356927017
1969-01-13 20:00:00,0.2200895178087115
1969-01-13 21:00:00,0.28280732199968595
1969-01-13 22:00:00,0.34547108037352803
1969-01-13 23:00:00,0.3998092755586649
1969-01-14 00:00:00,0.3740378843030609
1969-01-14 01:00:00,0.3077933049896706
1969-01-14 02:00:00,0.2865970683981923
1969-01-14 03:00:00,0.385084549008143
1969-01-14 04:00:00,0.4458782874198369
1969-01-14 05:00:00,0.5259237914420269
1969-01-14 06:00:00,0.5977300807400381
1969-01-14 07:00:00,0.6845420720438985
1969-01-14 08:00:00,0.7606587956099312
1969-01-14 09:00:00,0.7784342257601387
1969-01-14 10:00:00,0.7809057084628399
1969-01-14 11:00:00,0.7709223211345262
1969-01-14 12:00:00,0.7253870986720917
1969-01-14 13:00:00,0.684205341246913
1969-01-14 14:00:00,0.64100061633319
1969-01-14 15:00:00,0.5882319489959463
1969-01-14 16:00:00,0.5276205379512124
1969-01-14 17:00:00,0.4723249037787437
1969-01-14 18:00:00,0.45974273585194314
1969-01-14 19:00:00,0.4681654415693507
1969-01-14 20:00:00,0.5219301885910819
1969-01-14 21:00:00,0.6159697019496124
1969-01-14 22:00:00,0.6858552287675987
1969-01-14 23:00:00,0.7073328841693504
1969-01-15 00:00:00,0.7096336244728061
1969-01-15 01:00:00,0.7012897318433795
1969-01-15 02:00:00,0.6888795825746715
1969-01-15 03:00:00,0.6841984873655006
1969-01-15 04:00:00,0.6885428705121681
1969-01-15 05:00:00,0.6941394369069922
1969-01-15 06:00:00,0.6906938174947912
1969-01-15 07:00:00,0.6787908084224078
1969-01-15 08:00:00,0.6452614123102217
1969-01-15 09:00:00,0.556860727725339
1969-01-15 10:00:00,0.4496716109677383
1969-01-15 11:00:00,0.38669850117512217
1969-01-15 12:00:00,0.3233663092129248
1969-01-15 13:00:00,0.26615144594934526
1969-01-15 14:00:00,0.20282228074936645
1969-01-15 15:00:00,0.1824683648928599
1969-01-15 16:00:00,0.20196370544362235
1969-01-15 17:00:00,0.2482225456758188
1969-01-15 18:00:00,0.2059513347627288
1969-01-15 19:00:00,0.15000067979299092
1969-01-15 20:00:00,0.13946815852049577
1969-01-15 21:00:00,0.15461928197041155
1969-01-15 22:00:00,0.16489157523800943
1969-01-15 23:00:00,0.1813300167116606
1969-01-16 00:00:00,0.18967027553856153
1969-01-16 01:00:00,0.21432772433094527
1969-01-16 02:00:00,0.2383034802668855
1969-01-16 03:00:00,0.2560403200046436
1969-01-16 04:00:00,0.3002018418863368
1969-01-16 05:00:00,0.34023729073296716
1969-01-16 06:00:00,0.374518096872309
1969-01-16 07:00:00,0.4059230698334926
1969-01-16 08:00:00,0.39376417632929606
1969-01-16 09:00:00,0.30430844026987225
1969-01-16 10:00:00,0.18317722335169298
1969-01-16 11:00:00,0.13417411530939988
1969-01-16 12:00:00,0.0946065678877292
1969-01-16 13:00:00,0.06250828352087696
1969-01-16 14:00:00,0.048432819420088646
1969-01-16 15:00:00,0.040831775029826975
1969-01-16 16:00:00,0.04020366752560881
1969-01-16 17:00:00,0.049627481901532475
1969-01-16 18:00:00,0.07568812264675193
1969-01-16 19:00:00,0.12619602059648338
1969-01-16 20:00:00,0.1574736773719095
1969-01-16 21:00:00,0.17571254437449985
1969-01-16 22:00:00,0.18156743968217356
1969-01-16 23:00:00,0.15728239030212096
1969-01-17 00:00:00,0.13797850940045123
1969-01-17 01:00:00,0.11566476440792743
1969-01-17 02:00:00,0.0890000044057723
1969-01-17 03:00:00,0.08923124658302826
1969-01-17 04:00:00,0.09864289407120662
1969-01-17 05:00:00,0.09859897878247117
1969-01-17 06:00:00,0.10338637420590582
1969-01-17 07:00:00,0.1086429244239191
1969-01-17 08:00:00,0.10700397243538322
1969-01-17 09:00:00,0.0971130485962882
1969-01-17 10:00:00,0.07401911228156327
1969-01-17 11:00:00,0.0661671792660941
1969-01-17 12:00:00,0.051695244955747524
1969-01-17 13:00:00,0.03930968827851597
1969-01-17 14:00:00,0.026796774320584006
1969-01-17 15:00:00,0.025746861075076136
1969-01-17 16:00:00,0.0359722618974878
1969-01-17 17:00:00,0.04677872725447485
1969-01-17 18:00:00,0.057622793960658
1969-01-17 19:00:00,0.0553443924182819
1969-01-17 20:00:00,0.041826703143354765
1969-01-17 21:00:00,0.041186575364984726
1969-01-17 22:00:00,0.03991084387843409
1969-01-17 23:00:00,0.04043001943250546
1969-01-18 00:00:00,0.037019645608901613
1969-01-18 01:00:00,0.02310896046903049
1969-01-18 02:00:00,0.020346878058801032
1969-01-18 03:00:00,0.021247231832539792
1969-01-18 04:00:00,0.030695617572978555
1969-01-18 05:00:00,0.0473864092834939
1969-01-18 06:00:00,0.06719485185618279
1969-01-18 07:00:00,0.09432746799626837
1969-01-18 08:00:00,0.1097921354147842
1969-01-18 09:00:00,0.12342793581364905
1969-01-18 10:00:00,0.10152118694788853
1969-01-18 11:00:00,0.05974767093018956
1969-01-18 12:00:00,0.03795346411257279
1969-01-18 13:00:00,0.025844002676401957
1969-01-18 14:00:00,0.011299820912314709
1969-01-18 15:00:00,0.010354788319646736
1969-01-18 16:00:00,0.013364513177144594
1969-01-18 17:00:00,0.018226026268527668
1969-01-18 18:00:00,0.015543225650778814
1969-01-18 19:00:00,0.020100015030791226
1969-01-18 20:00:00,0.024464416921792808
1969-01-18 21:00:00,0.025280153684271774
1969-01-18 22:00:00,0.026768350970864746
1969-01-18 23:00:00,0.024230617201631693
1969-01-19 00:00:00,0.020548151436948884
1969-01-19 01:00:00,0.018291346045372373
1969-01-19 02:00:00,0.022150153764738976
1969-01-19 03:00:00,0.022750197364328307
1969-01-19 04:00:00,0.023792619832942077
1969-01-19 05:00:00,0.023437533588861453
1969-01-19 06:00:00,0.04431444514743835
1969-01-19 07:00:00,0.07128170327185743
1969-01-19 08:00:00,0.0742106050109858
1969-01-19 09:00:00,0.046666401320931195
1969-01-19 10:00:00,0.027434942496399682
1969-01-19 11:00:00,0.016135922797755737
1969-01-19 12:00:00,0.012017073676227522
1969-01-19 13:00:00,0.008765625810159591
1969-01-19 14:00:00,0.010674684035453172
1969-01-19 15:00:00,0.02280657479730019
1969-01-19 16:00:00,0.030610078443690663
1969-01-19 17:00:00,0.036974823700232806
1969-01-19 18:00:00,0.055387088155254394
1969-01-19 19:00:00,0.08483782131736817
1969-01-19 20:00:00,0.10981812823446153
1969-01-19 21:00:00,0.12201222372932459
1969-01-19 22:00:00,0.1289443057024836
1969-01-19 23:00:00,0.1158912031195124
1969-01-20 00:00:00,0.08120513470943692
1969-01-20 01:00:00,0.0530940040521153
1969-01-20 02:00:00,0.03830548217745276
1969-01-20 03:00:00,0.03314537601242141
1969-01-20 04:00:00,0.03040163422891679
1969-01-20 05:00:00,0.03209712001514485
1969-01-20 06:00:00,0.02981659521440315
1969-01-20 07:00:00,0.044700474042175184
1969-01-20 08:00:00,0.06429085357260664
1969-01-20 09:00:00,0.07449928584336349
1969-01-20 10:00:00,0.07979497964973176
1969-01-20 11:00:00,0.06719444772347839
1969-01-20 12:00:00,0.06904992204344272
1969-01-20 13:00:00,0.06951729127402437
1969-01-20 14:00:00,0.07477526393550644
1969-01-20 15:00:00,0.08107443328864318
1969-01-20 16:00:00,0.09138534492733934
1969-01-20 17:00:00,0.10862999070487836
1969-01-20 18:00:00,0.12816842529070732
1969-01-20 19:00:00,0.15226502502505887
1969-01-20 20:00:00,0.17772735009615998
1969-01-20 21:00:00,0.20246098236457757
1969-01-20 22:00:00,0.21639945192624482
1969-01-20 23:00:00,0.22057742736522487
1969-01-21 00:00:00,0.21363070727821704
1969-01-21 01:00:00,0.1800330984703434
1969-01-21 02:00:00,0.15205796442476155
1969-01-21 03:00:00,0.1565576296501705
1969-01-21 04:00:00,0.1569639846555356
1969-01-21 05:00:00,0.1527472782867475
1969-01-21 06:00:00,0.13909623730332982
1969-01-21 07:00:00,0.1303020304944258
1969-01-21 08:00:00,0.1180409085409751
1969-01-21 09:00:00,0.1027645841179453
1969-01-21 10:00:00,0.08888680710668355
1969-01-21 11:00:00,0.07361437345515379
1969-01-21 12:00:00,0.05959787655924666
1969-01-21 13:00:00,0.04915978885691333
1969-01-21 14:00:00,0.04867199113352549
1969-01-21 15:00:00,0.05244484696302984
1969-01-21 16:00:00,0.05870923859271857
1969-01-21 17:00:00,0.05946698248185334
1969-01-21 18:00:00,0.06351177349669483
1969-01-21 19:00:00,0.06997060513012275
1969-01-21 20:00:00,0.0739406609858975
1969-01-21 21:00:00,0.07730062560444032
1969-01-21 22:00:00,0.08169485432042228
1969-01-21 23:00:00,0.08022966243038623
1969-01-22 00:00:00,0.09324066918092519
1969-01-22 01:00:00,0.0881722078636109
1969-01-22 02:00:00,0.08946340384845164
1969-01-22 03:00:00,0.09278871144576559
1969-01-22 04:00:00,0.10236889486985033
1969-01-22 05:00:00,0.10622644341152099
1969-01-22 06:00:00,0.10408322694510691
1969-01-22 07:00:00,0.08821037535975919
1969-01-22 08:00:00,0.07784913788513587
1969-01-22 09:00:00,0.06909122632866575
1969-01-22 10:00:00,0.05711888690385812
1969-01-22 11:00:00,0.04799512997547013
1969-01-22 12:00:00,0.04647208406793098
1969-01-22 13:00:00,0.04308424748730246
1969-01-22 14:00:00,0.04155835124866764
1969-01-22 15:00:00,0.043038127680967146
1969-01-22 16:00:00,0.04292182018715936
1969-01-22 17:00:00,0.05016591111476165
1969-01-22 18:00:00,0.05740758216172714
1969-01-22 19:00:00,0.06959776852363701
1969-01-22 20:00:00,0.08958783499743411
1969-01-22 21:00:00,0.11376762128277157
1969-01-22 22:00:00,0.1322054228405505
1969-01-22 23:00:00,0.1396267512604069
1969-01-23 00:00:00,0.14269367389317006
1969-01-23 01:00:00,0.12243999316423486
1969-01-23 02:00:00,0.10356801524149789
1969-01-23 03:00:00,0.10845305088093375
1969-01-23 04:00:00,0.1223500221275767
1969-01-23 05:00:00,0.145555820692942
1969-01-23 06:00:00,0.16912093478384277
1969-01-23 07:00:00,0.16915081024180234
1969-01-23 08:00:00,0.16243674600623897
1969-01-23 09:00:00,0.1446201084857997
1969-01-23 10:00:00,0.12512723961903052
1969-01-23 11:00:00,0.11474999579758902
1969-01-23 12:00:00,0.11673890803043206
1969-01-23 13:00:00,0.136929504785333
1969-01-23 14:00:00,0.19145293185723977
1969-01-23 15:00:00,0.20824223074679096
1969-01-23 16:00:00,0.2073229338481723
1969-01-23 17:00:00,0.21882077882096385
1969-01-23 18:00:00,0.23083618392565985
1969-01-23 19:00:00,0.24037968336449062
1969-01-23 20:00:00,0.23987520724979855
1969-01-23 21:00:00,0.2499081307850679
1969-01-23 22:00:00,0.2528546382367023
1969-01-23 23:00:00,0.25749242730152716
1969-01-24 00:00:00,0.2584020005637128
1969-01-24 01:00:00,0.2468531295550482
1969-01-24 02:00:00,0.23927793406485906
1969-01-24 03:00:00,0.23575593567500908
1969-01-24 04:00:00,0.22895597075938712
1969-01-24 05:00:00,0.22211746838781926
1969-01-24 06:00:00,0.2256327216884238
1969-01-24 07:00:00,0.21140089930964637
1969-01-24 08:00:00,0.1993380136574713
1969-01-24 09:00:00,0.17833219883150148
1969-01-24 10:00:00,0.16789562585840162
1969-01-24 11:00:00,0.15633367878793442
1969-01-24 12:00:00,0.1355638276604298
1969-01-24 13:00:00,0.10347555439691519
1969-01-24 14:00:00,0.09426817608977202
1969-01-24 15:00:00,0.09601357896599215
1969-01-24 16:00:00,0.12081220427744827
1969-01-24 17:00:00,0.15114775900354602
1969-01-24 18:00:00,0.1741568952535872
1969-01-24 19:00:00,0.1871158065618863
1969-01-24 20:00:00,0.19535787738787957
1969-01-24 21:00:00,0.19618432806268427
1969-01-24 22:00:00,0.2003017196762874
1969-01-24 23:00:00,0.20129142417230975
1969-01-25 00:00:00,0.18848318878010528
1969-01-25 01:00:00,0.17909002469335342
1969-01-25 02:00:00,0.17633979177843484
1969-01-25 03:00:00,0.18129806726948317
1969-01-25 04:00:00,0.17945241173280535
1969-01-25 05:00:00,0.192369521493388
1969-01-25 06:00:00,0.20040280350296502
1969-01-25 07:00:00,0.23504739085110057
1969-01-25 08:00:00,0.34259020384946337
1969-01-25 09:00:00,0.4860290671518964
1969-01-25 10:00:00,0.6075359104877561
1969-01-25 11:00:00,0.6799393162075547
1969-01-25 12:00:00,0.6938137155100335
1969-01-25 13:00:00,0.7319244567711465
1969-01-25 14:00:00,0.76907189378182
1969-01-25 15:00:00,0.7876693467750924
1969-01-25 16:00:00,0.7978947311323028
1969-01-25 17:00:00,0.8206456552456048
1969-01-25 18:00:00,0.8343565379968356
1969-01-25 19:00:00,0.8510365770539761
1969-01-25 20:00:00,0.8598070602819026
1969-01-25 21:00:00,0.8652662362728356
1969-01-25 22:00:00,0.8685638333089826
1969-01-25 23:00:00,0.8644652916196156
1969-01-26 00:00:00,0.8483414119221098
1969-01-26 01:00:00,0.8286173314186162
1969-01-26 02:00:00,0.7836891005008849
1969-01-26 03:00:00,0.7779809683114561
1969-01-26 04:00:00,0.7640829686557739
1969-01-26 05:00:00,0.7919399136430325
1969-01-26 06:00:00,0.7968921035053771
1969-01-26 07:00:00,0.8197461623999689
1969-01-26 08:00:00,0.818151526284234
1969-01-26 09:00:00,0.8034685917164849
1969-01-26 10:00:00,0.7793585116896136
1969-01-26 11:00:00,0.7470093158670096
1969-01-26 12:00:00,0.6840602390252847
1969-01-26 13:00:00,0.6094073445262388
1969-01-26 14:00:00,0.5231016332933894
1969-01-26 15:00:00,0.4780924485087772
1969-01-26 16:00:00,0.39330290918247346
1969-01-26 17:00:00,0.3799368591709481
1969-01-26 18:00:00,0.3690456024808094
1969-01-26 19:00:00,0.37644926491051833
1969-01-26 20:00:00,0.43968065632476283
1969-01-26 21:00:00,0.471315400478683
1969-01-26 22:00:00,0.4426887056728327
1969-01-26 23:00:00,0.44004521824717974
1969-01-27 00:00:00,0.4195685609317814
1969-01-27 01:00:00,0.4352755677170669
1969-01-27 02:00:00,0.4271717206111251
1969-01-27 03:00:00,0.44140784451434373
1969-01-27 04:00:00,0.4756583884035306
1969-01-27 05:00:00,0.4961473081403165
1969-01-27 06:00:00,0.4917013751076372
1969-01-27 07:00:00,0.4647883199820027
1969-01-27 08:00:00,0.3765352950160106
1969-01-27 09:00:00,0.26141335806887495
1969-01-27 10:00:00,0.1920007544301457
